timestamp,user_id,action,student_enrollment,resource,semester,academic_year,ip_address,location,device,status,risk_score
2026-02-17T00:30:06.831765,EDU0078,update_attendance,2025EC959,digilocker,I,2025-2025,1.40.187.196,Visakhapatnam,Mobile,success,1
2025-12-20T04:04:06.831772,EDU0082,approve_exam_form,2024EC369,digilocker,V,2023-2026,1.187.11.75,Surat,Faculty Workstation,success,73
2025-12-27T03:46:06.831777,EDU0031,view_student_record,2020CE150,student_records,VI,2023-2027,103.129.134.98,Lucknow,Faculty Workstation,success,100
2025-12-07T06:19:06.831783,EDU0012,approve_exam_form,2025EC641,digilocker,II,2024-2024,1.57.160.127,Bhopal,Faculty Workstation,success,62
2026-01-12T02:16:06.831788,EDU0121,update_attendance,2021ME624,student_records,I,2026-2027,49.89.145.33,Vadodara,Faculty Workstation,success,22
2026-01-10T07:08:06.831793,EDU0143,view_student_record,2022CS843,student_records,VI,2024-2026,103.18.41.37,Jaipur,Personal Laptop,success,55
2025-11-30T00:05:06.831799,EDU0043,generate_marksheet,2024CS481,attendance,VI,2024-2027,49.173.29.182,Jaipur,Personal Laptop,success,18
2026-01-16T08:40:06.831804,EDU0023,view_student_record,2026EC547,attendance,II,2024-2027,115.173.169.192,Hyderabad,Faculty Workstation,success,10
2025-12-03T08:26:06.831809,EDU0048,digilocker_verify,2026EC715,student_records,II,2023-2025,49.209.245.253,Mumbai,Faculty Workstation,success,64
2026-01-28T06:25:06.831814,EDU0143,generate_marksheet,2025CS917,digilocker,IV,2025-2024,49.202.246.223,Nagpur,Faculty Workstation,success,7
2025-12-25T01:29:06.831820,EDU0106,generate_marksheet,2024CE982,attendance,V,2023-2024,106.99.121.201,Hyderabad,Personal Laptop,success,89
2026-02-08T06:29:06.831826,EDU0196,update_attendance,2023ME244,attendance,III,2024-2025,27.106.158.7,Coimbatore,Personal Laptop,success,47
2026-01-16T08:16:06.831831,EDU0174,enter_marks,2022ME422,attendance,VIII,2024-2025,49.132.61.178,Kanpur,Personal Laptop,success,71
2026-02-16T09:43:06.831837,EDU0184,digilocker_verify,2024ME729,marks_entry,IV,2024-2026,123.113.200.52,Kochi,Mobile,success,84
2026-02-18T03:55:06.831842,EDU0113,generate_marksheet,2025ME328,transcripts,I,2026-2024,27.82.219.19,Bangalore,Personal Laptop,success,78
2026-02-18T02:13:06.831848,EDU0126,generate_marksheet,2020CS646,attendance,VI,2026-2027,106.143.199.172,Kolkata,Faculty Workstation,success,51
2026-02-14T07:37:06.831853,EDU0112,view_student_record,2022EC315,marks_entry,III,2024-2027,27.88.111.5,Lucknow,Personal Laptop,success,21
2025-12-15T02:42:06.831859,EDU0193,approve_exam_form,2025CE561,marks_entry,IV,2024-2024,117.79.89.32,Indore,Personal Laptop,success,3
2025-12-22T04:08:06.831864,EDU0134,view_student_record,2026EC610,transcripts,IV,2025-2027,27.53.25.107,Hyderabad,Mobile,success,80
2026-01-15T01:34:06.831869,EDU0071,update_attendance,2026CE247,transcripts,II,2023-2024,117.191.160.201,Pune,Personal Laptop,success,91
2025-11-25T02:28:06.831875,EDU0139,enter_marks,2024EC408,marks_entry,I,2026-2027,115.245.128.25,Hyderabad,Personal Laptop,success,27
2025-11-30T07:15:06.831881,EDU0118,enter_marks,2026CE816,attendance,IV,2025-2027,103.101.51.109,Pune,Faculty Workstation,success,96
2026-01-07T04:09:06.831886,EDU0096,generate_marksheet,2024EC967,transcripts,VIII,2025-2026,117.203.244.6,Delhi,Faculty Workstation,success,57
2025-11-21T04:22:06.831891,EDU0057,view_student_record,2026ME328,attendance,VIII,2024-2024,49.42.212.240,Visakhapatnam,Faculty Workstation,success,84
2026-01-15T03:35:06.831896,EDU0171,access_transcript,2020EC596,marks_entry,VII,2024-2026,1.49.62.150,Lucknow,Personal Laptop,success,2
2026-01-09T08:13:06.831902,EDU0154,approve_exam_form,2023EC985,marks_entry,VIII,2025-2026,123.235.249.207,Chandigarh,Mobile,success,26
2025-12-25T06:23:06.831907,EDU0080,approve_exam_form,2026CE489,marks_entry,VIII,2025-2025,123.34.195.26,Delhi,Faculty Workstation,success,90
2025-12-18T09:24:06.831913,EDU0080,access_transcript,2025EC370,attendance,IV,2025-2025,117.238.197.148,Chennai,Personal Laptop,success,16
2026-01-04T09:09:06.831918,EDU0013,digilocker_verify,2024EC780,attendance,VIII,2026-2026,27.83.6.144,Vadodara,Personal Laptop,success,38
2025-12-05T00:10:06.831923,EDU0007,access_transcript,2020CS269,digilocker,VIII,2023-2027,123.213.48.124,Lucknow,Faculty Workstation,success,13
2026-02-15T09:30:06.831928,EDU0139,access_transcript,2023ME293,attendance,VIII,2023-2024,106.186.152.195,Mumbai,Faculty Workstation,success,71
2026-01-02T05:58:06.831933,EDU0191,view_student_record,2020ME472,marks_entry,VI,2024-2024,115.145.139.17,Kolkata,Personal Laptop,success,64
2026-02-04T08:04:06.831939,EDU0053,enter_marks,2022EC895,digilocker,II,2023-2026,117.10.127.104,Coimbatore,Personal Laptop,success,53
2026-01-24T01:43:06.831944,EDU0163,approve_exam_form,2025CE892,transcripts,III,2024-2027,1.123.76.73,Bangalore,Personal Laptop,success,17
2026-01-14T00:06:06.831949,EDU0051,generate_marksheet,2023EC236,digilocker,III,2023-2025,123.18.246.63,Ahmedabad,Faculty Workstation,success,51
2026-02-09T02:16:06.831954,EDU0172,view_student_record,2025CE648,marks_entry,V,2024-2026,115.80.159.237,Nagpur,Faculty Workstation,success,24
2026-02-08T04:07:06.831959,EDU0077,generate_marksheet,2026ME426,student_records,V,2024-2025,103.96.142.112,Jaipur,Faculty Workstation,success,23
2026-02-08T06:34:06.831964,EDU0180,view_student_record,2022CS402,student_records,IV,2024-2026,115.152.155.86,Ahmedabad,Faculty Workstation,success,22
2025-12-18T08:48:06.831969,EDU0013,digilocker_verify,2020CS344,transcripts,VII,2025-2024,123.189.80.190,Pune,Faculty Workstation,success,57
2025-12-05T06:45:06.831974,EDU0084,digilocker_verify,2022ME884,marks_entry,IV,2026-2027,123.169.132.176,Vadodara,Mobile,success,97
2026-02-05T02:45:06.831978,EDU0043,approve_exam_form,2025CS132,student_records,III,2023-2027,117.19.210.79,Hyderabad,Faculty Workstation,success,86
2026-01-29T23:51:06.831983,EDU0079,access_transcript,2026CS198,transcripts,I,2025-2025,106.3.226.183,Indore,Personal Laptop,success,97
2026-01-15T09:44:06.831988,EDU0111,enter_marks,2025CS456,transcripts,IV,2023-2025,106.182.248.65,Kanpur,Personal Laptop,success,58
2026-02-15T07:47:06.831993,EDU0126,view_student_record,2025ME151,marks_entry,VI,2025-2025,115.0.228.42,Nagpur,Personal Laptop,success,78
2025-12-10T07:34:06.831998,EDU0180,approve_exam_form,2023CS718,digilocker,II,2023-2024,49.197.65.4,Visakhapatnam,Personal Laptop,success,53
2026-01-17T04:49:06.832002,EDU0041,approve_exam_form,2020ME896,marks_entry,III,2024-2027,49.107.7.62,Jaipur,Mobile,success,31
2026-01-01T01:29:06.832007,EDU0027,view_student_record,2022ME818,student_records,III,2023-2027,1.64.55.128,Bhopal,Faculty Workstation,success,6
2025-12-19T04:34:06.832012,EDU0153,generate_marksheet,2026CS904,transcripts,IV,2025-2024,123.46.37.56,Kochi,Personal Laptop,success,35
2025-12-22T03:09:06.832016,EDU0003,generate_marksheet,2023CE728,attendance,III,2026-2024,115.111.126.82,Lucknow,Mobile,success,97
2026-01-04T04:30:06.832022,EDU0026,approve_exam_form,2024EC558,attendance,VI,2026-2024,123.146.159.199,Bangalore,Personal Laptop,success,27
2026-02-18T03:15:06.832028,EDU0015,generate_marksheet,2021ME578,digilocker,III,2026-2025,123.63.208.189,Mumbai,Personal Laptop,success,59
2025-12-29T07:24:06.832032,EDU0044,generate_marksheet,2023CS157,digilocker,VI,2024-2026,27.68.114.70,Kanpur,Faculty Workstation,success,2
2025-12-11T08:54:06.832038,EDU0060,access_transcript,2023CE871,marks_entry,IV,2023-2027,115.40.27.80,Nagpur,Mobile,success,66
2025-12-05T00:01:06.832042,EDU0050,digilocker_verify,2026CS249,attendance,V,2026-2027,115.80.151.3,Lucknow,Mobile,success,67
2026-01-17T02:14:06.832047,EDU0043,update_attendance,2021EC368,attendance,VII,2023-2024,27.22.97.224,Ahmedabad,Mobile,success,20
2025-11-27T00:47:06.832052,EDU0004,enter_marks,2026CS968,digilocker,V,2026-2025,27.40.103.237,Ahmedabad,Mobile,success,83
2026-01-15T00:31:06.832057,EDU0200,digilocker_verify,2025CE152,transcripts,VI,2024-2024,49.124.186.3,Bhopal,Mobile,success,9
2026-01-10T08:31:06.832061,EDU0118,enter_marks,2025CE865,transcripts,VIII,2025-2025,103.105.183.243,Lucknow,Mobile,success,48
2025-12-20T08:02:06.832066,EDU0151,digilocker_verify,2025CE482,student_records,VIII,2025-2027,27.148.229.210,Surat,Mobile,success,7
2025-12-02T04:27:06.832071,EDU0096,digilocker_verify,2020EC819,digilocker,III,2026-2026,1.182.123.105,Surat,Personal Laptop,success,71
2025-11-26T00:53:06.832077,EDU0071,generate_marksheet,2026CS826,transcripts,V,2026-2024,1.140.3.201,Kochi,Personal Laptop,success,45
2025-12-04T02:57:06.832083,EDU0183,view_student_record,2023CE817,transcripts,VI,2026-2024,49.46.157.106,Ahmedabad,Personal Laptop,success,73
2025-11-27T04:19:06.832088,EDU0031,update_attendance,2024ME572,marks_entry,V,2023-2025,106.150.151.66,Chandigarh,Personal Laptop,success,54
2026-01-02T05:58:06.832093,EDU0185,update_attendance,2021CS808,transcripts,VIII,2026-2025,115.102.213.60,Mumbai,Mobile,success,31
2026-01-23T08:13:06.832098,EDU0105,view_student_record,2021CE840,transcripts,VI,2026-2025,106.50.119.91,Chennai,Personal Laptop,success,8
2025-12-02T07:41:06.832105,EDU0132,digilocker_verify,2022EC154,transcripts,II,2023-2024,49.220.206.112,Coimbatore,Faculty Workstation,success,1
2025-11-25T07:12:06.832110,EDU0173,view_student_record,2020CE887,transcripts,VII,2026-2024,123.49.11.26,Bhopal,Faculty Workstation,success,50
2025-12-17T05:56:06.832115,EDU0173,view_student_record,2023CE569,attendance,II,2024-2025,103.66.223.210,Pune,Personal Laptop,success,16
2026-02-14T06:26:06.832121,EDU0159,update_attendance,2025CE885,attendance,III,2026-2027,117.94.62.104,Bangalore,Mobile,success,17
2025-11-21T09:04:06.832126,EDU0040,digilocker_verify,2024ME297,transcripts,V,2024-2024,106.46.163.239,Kolkata,Mobile,success,64
2025-11-25T07:23:06.832132,EDU0188,enter_marks,2021CS840,student_records,VIII,2024-2024,106.168.175.31,Indore,Personal Laptop,success,11
2026-02-02T23:53:06.832137,EDU0122,update_attendance,2020ME675,attendance,VII,2025-2025,117.244.171.206,Ahmedabad,Faculty Workstation,denied,84
2025-12-15T08:55:06.832142,EDU0006,access_transcript,2026CS282,digilocker,VII,2023-2027,1.227.236.219,Indore,Personal Laptop,success,70
2026-02-16T07:21:06.832148,EDU0190,digilocker_verify,2025CS653,marks_entry,VI,2025-2026,123.182.10.73,Kochi,Mobile,success,48
2025-12-30T07:05:06.832153,EDU0077,enter_marks,2024EC873,attendance,I,2024-2024,49.252.244.43,Jaipur,Faculty Workstation,success,41
2026-01-07T03:25:06.832158,EDU0179,update_attendance,2020ME376,digilocker,VII,2025-2024,103.158.160.158,Indore,Mobile,success,81
2025-12-26T04:47:06.832164,EDU0153,access_transcript,2020CS274,transcripts,VIII,2024-2024,106.169.45.131,Jaipur,Personal Laptop,success,31
2025-12-04T00:48:06.832169,EDU0030,approve_exam_form,2025ME978,attendance,VIII,2024-2027,123.130.178.90,Ahmedabad,Mobile,success,36
2026-01-10T01:14:06.832174,EDU0089,view_student_record,2021ME891,transcripts,IV,2024-2026,117.226.81.180,Delhi,Faculty Workstation,success,19
2026-01-23T06:10:06.832180,EDU0173,view_student_record,2020EC970,attendance,III,2023-2025,103.184.144.92,Nagpur,Faculty Workstation,success,78
2026-02-05T01:10:06.832185,EDU0060,digilocker_verify,2021CE366,marks_entry,II,2024-2027,27.53.100.172,Coimbatore,Faculty Workstation,success,30
2025-12-16T00:00:06.832190,EDU0186,update_attendance,2026CS100,digilocker,II,2025-2026,115.201.35.98,Kanpur,Faculty Workstation,success,32
2026-01-31T01:46:06.832196,EDU0104,view_student_record,2021CE629,digilocker,I,2026-2024,106.142.186.65,Coimbatore,Faculty Workstation,success,34
2026-02-16T08:00:06.832201,EDU0074,enter_marks,2024CE469,marks_entry,IV,2025-2025,115.252.188.97,Vadodara,Faculty Workstation,success,25
2025-12-08T04:09:06.832206,EDU0028,access_transcript,2020ME440,attendance,I,2023-2026,106.72.187.237,Chandigarh,Faculty Workstation,success,10
2025-12-23T05:53:06.832212,EDU0006,view_student_record,2020EC618,transcripts,VIII,2024-2025,27.51.83.168,Jaipur,Mobile,success,42
2025-12-30T08:12:06.832217,EDU0035,approve_exam_form,2021CS959,student_records,I,2025-2024,27.150.63.27,Indore,Mobile,success,74
2025-12-01T05:03:06.832222,EDU0184,update_attendance,2024ME110,marks_entry,II,2024-2027,115.166.69.129,Jaipur,Faculty Workstation,success,72
2026-01-18T09:27:06.832228,EDU0151,enter_marks,2024CE584,attendance,II,2024-2025,115.138.245.160,Chennai,Faculty Workstation,denied,59
2026-02-15T08:55:06.832233,EDU0066,access_transcript,2023EC843,marks_entry,VI,2023-2025,106.252.109.170,Bangalore,Mobile,success,27
2026-01-27T07:08:06.832238,EDU0017,access_transcript,2023CS609,attendance,I,2025-2025,117.17.82.251,Hyderabad,Faculty Workstation,success,63
2025-12-01T09:46:06.832244,EDU0143,access_transcript,2025CE518,marks_entry,V,2026-2025,117.158.5.67,Kanpur,Personal Laptop,success,19
2026-02-08T06:54:06.832249,EDU0008,enter_marks,2024CS254,marks_entry,VI,2025-2024,123.85.221.157,Delhi,Personal Laptop,success,65
2026-01-01T02:26:06.832254,EDU0005,update_attendance,2022CE485,digilocker,IV,2026-2027,49.174.159.5,Coimbatore,Mobile,success,12
2025-12-13T03:59:06.832260,EDU0064,access_transcript,2022CS798,marks_entry,VIII,2023-2026,117.177.175.5,Mumbai,Faculty Workstation,success,90
2026-01-06T05:25:06.832265,EDU0127,digilocker_verify,2022EC730,student_records,I,2023-2025,49.247.88.36,Visakhapatnam,Personal Laptop,denied,44
2026-01-01T06:08:06.832271,EDU0175,update_attendance,2024CS993,digilocker,VIII,2025-2025,27.53.214.186,Surat,Personal Laptop,denied,25
2025-12-04T04:50:06.832276,EDU0096,digilocker_verify,2025ME384,marks_entry,II,2024-2025,123.170.99.224,Pune,Personal Laptop,success,94
2025-12-17T04:36:06.832281,EDU0020,approve_exam_form,2025CE298,attendance,III,2023-2025,49.7.51.92,Pune,Personal Laptop,success,19
2025-11-28T07:24:06.832287,EDU0105,approve_exam_form,2024EC108,transcripts,VI,2026-2024,123.100.218.192,Bhopal,Personal Laptop,success,13
2025-12-09T01:54:06.832293,EDU0172,approve_exam_form,2026CE253,marks_entry,V,2023-2025,27.218.33.147,Mumbai,Mobile,success,92
2026-01-28T09:23:06.832299,EDU0003,access_transcript,2024ME204,digilocker,V,2025-2025,27.102.72.213,Delhi,Faculty Workstation,success,85
2026-01-24T08:15:06.832304,EDU0052,approve_exam_form,2020CE708,transcripts,I,2024-2025,103.227.39.55,Vadodara,Personal Laptop,success,44
2026-02-03T05:35:06.832309,EDU0136,access_transcript,2020EC540,digilocker,II,2026-2027,27.241.139.43,Pune,Faculty Workstation,denied,2
2026-01-28T02:13:06.832314,EDU0124,enter_marks,2020CS491,marks_entry,II,2025-2024,106.211.83.57,Nagpur,Mobile,success,22
2025-12-18T09:17:06.832320,EDU0068,enter_marks,2020CS838,attendance,VIII,2025-2026,49.252.153.181,Chandigarh,Personal Laptop,success,12
2026-01-19T09:23:06.832325,EDU0166,digilocker_verify,2026CS509,digilocker,VII,2024-2024,103.149.175.217,Chennai,Mobile,success,1
2026-02-07T06:38:06.832331,EDU0168,access_transcript,2024CE268,marks_entry,II,2023-2025,103.212.31.101,Coimbatore,Personal Laptop,success,33
2026-01-08T03:52:06.832337,EDU0087,update_attendance,2022CS775,student_records,II,2023-2025,1.195.14.12,Bangalore,Personal Laptop,denied,73
2025-11-24T06:28:06.832342,EDU0014,generate_marksheet,2022EC451,marks_entry,VII,2025-2027,117.184.40.136,Lucknow,Faculty Workstation,success,72
2026-01-04T05:24:06.832347,EDU0082,approve_exam_form,2020CS670,student_records,IV,2026-2024,1.159.16.105,Visakhapatnam,Faculty Workstation,success,41
2025-12-17T08:30:06.832352,EDU0163,view_student_record,2024CE167,attendance,II,2026-2026,1.143.166.206,Mumbai,Personal Laptop,success,27
2025-12-18T09:08:06.832358,EDU0171,digilocker_verify,2020CS336,marks_entry,I,2026-2026,27.196.171.218,Chandigarh,Mobile,success,82
2026-02-17T03:30:06.832363,EDU0132,access_transcript,2024ME578,attendance,II,2025-2027,49.21.17.233,Visakhapatnam,Mobile,success,28
2026-01-12T02:39:06.832368,EDU0169,digilocker_verify,2025CS867,transcripts,III,2023-2025,117.45.38.3,Ahmedabad,Personal Laptop,success,89
2026-01-28T09:45:06.832373,EDU0191,view_student_record,2020ME230,attendance,VI,2025-2024,1.158.180.28,Bangalore,Faculty Workstation,success,27
2026-01-17T06:39:06.832379,EDU0142,update_attendance,2026CE874,digilocker,IV,2025-2027,27.214.174.38,Nagpur,Faculty Workstation,success,26
2025-12-26T00:50:06.832384,EDU0044,approve_exam_form,2024CS325,marks_entry,III,2024-2026,1.137.91.115,Lucknow,Personal Laptop,success,14
2026-02-01T02:43:06.832390,EDU0056,approve_exam_form,2025CE220,attendance,VIII,2023-2026,1.36.248.81,Nagpur,Mobile,success,99
2026-02-07T07:39:06.832395,EDU0059,view_student_record,2024CE916,attendance,VI,2023-2027,115.216.188.195,Surat,Mobile,success,59
2025-11-25T04:41:06.832400,EDU0025,digilocker_verify,2026CE912,attendance,VII,2023-2026,115.125.45.215,Coimbatore,Faculty Workstation,success,62
2026-01-26T06:57:06.832406,EDU0067,enter_marks,2024ME983,attendance,VII,2025-2025,115.107.125.225,Hyderabad,Faculty Workstation,success,56
2025-11-27T05:45:06.832411,EDU0092,view_student_record,2025CE616,attendance,II,2024-2024,27.123.76.100,Lucknow,Personal Laptop,success,5
2026-01-12T02:11:06.832416,EDU0176,generate_marksheet,2020CS417,marks_entry,VI,2026-2027,27.66.39.124,Pune,Personal Laptop,success,64
2026-01-26T06:21:06.832422,EDU0177,digilocker_verify,2026CS521,student_records,IV,2024-2027,123.203.110.1,Kolkata,Personal Laptop,success,56
2025-11-29T08:23:06.832427,EDU0177,access_transcript,2024EC455,digilocker,VI,2023-2026,1.91.178.149,Kanpur,Personal Laptop,success,84
2026-01-30T01:46:06.832432,EDU0126,digilocker_verify,2024CS335,transcripts,VII,2024-2025,106.129.253.179,Coimbatore,Mobile,success,72
2026-01-13T07:48:06.832437,EDU0162,approve_exam_form,2022EC924,digilocker,VIII,2024-2025,49.200.239.159,Bangalore,Mobile,success,84
2025-12-31T09:14:06.832444,EDU0149,generate_marksheet,2022CE403,marks_entry,IV,2025-2026,115.84.6.252,Chandigarh,Faculty Workstation,success,27
2026-02-11T06:12:06.832449,EDU0190,update_attendance,2023CS893,student_records,VIII,2024-2025,27.239.182.30,Kolkata,Faculty Workstation,success,90
2025-11-23T02:22:06.832454,EDU0038,digilocker_verify,2022ME675,digilocker,VI,2025-2026,115.5.100.76,Kolkata,Personal Laptop,success,56
2026-01-07T06:37:06.832459,EDU0156,digilocker_verify,2025CE143,student_records,IV,2026-2027,49.213.125.69,Jaipur,Mobile,success,38
2026-02-06T04:34:06.832464,EDU0081,approve_exam_form,2020CE283,transcripts,VIII,2026-2026,1.109.240.98,Chandigarh,Personal Laptop,success,65
2025-12-21T04:42:06.832468,EDU0028,access_transcript,2024CE582,marks_entry,I,2026-2024,117.21.237.108,Bangalore,Mobile,success,52
2026-02-01T02:29:06.832473,EDU0022,update_attendance,2021CE371,marks_entry,VII,2023-2024,1.124.143.223,Bangalore,Faculty Workstation,success,8
2026-01-12T01:20:06.832478,EDU0036,digilocker_verify,2020CS668,transcripts,V,2025-2024,123.213.79.200,Pune,Mobile,success,26
2026-01-14T00:59:06.832483,EDU0113,generate_marksheet,2021CS877,student_records,II,2024-2025,123.141.74.32,Delhi,Faculty Workstation,success,2
2025-12-28T02:21:06.832487,EDU0093,generate_marksheet,2022CE931,attendance,III,2025-2024,117.73.68.145,Nagpur,Personal Laptop,success,46
2025-11-23T07:00:06.832492,EDU0191,access_transcript,2021CE426,attendance,VIII,2023-2024,27.87.153.104,Kochi,Mobile,success,9
2026-02-14T09:33:06.832497,EDU0196,update_attendance,2026CE226,student_records,IV,2026-2024,123.77.217.49,Delhi,Personal Laptop,success,26
2025-12-01T00:17:06.832502,EDU0083,generate_marksheet,2021ME775,attendance,VIII,2025-2027,103.169.248.77,Vadodara,Mobile,success,1
2026-01-22T05:33:06.832507,EDU0046,view_student_record,2023CE811,student_records,VII,2024-2026,123.170.203.215,Jaipur,Mobile,success,15
2026-01-13T02:35:06.832512,EDU0031,view_student_record,2025EC492,attendance,V,2026-2025,115.218.17.62,Ahmedabad,Personal Laptop,success,30
